DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,A.03,        Operations,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,A.03.a,            Higher Education Services,90,Region IX,156417,3300,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,A.03.b,            Research Services,90,Region IX,3853,866,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,A.03.c,            Extension Services,90,Region IX,6632,400,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,B.01,        Locally Funded Projects,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,B.01.a,            Mariculture Project,90,Region IX,,3000,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,B.01.b,            Completion of Laboratory School ,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,MSU-TCTO,MSU-Tawi-Tawi College of Technology and Oceanography,B.01.c,            Construction of Fisheries Wharf,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.01,        General Administration and Support,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.01.a,            General Administration and Support Services,90,Region IX,7465,2234,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.03,        Operations,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.03.a,            Higher Education Services,90,Region IX,26327,1521,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.03.b,            Research Services,90,Region IX,,250,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,A.03.c,            Extension Services,90,Region IX,,250,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01,        Locally-Funded Projects,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.a,            Const. of covered pathways from the main gate to the different school buildings of Main Campus,90,Region IX,,,2500,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.b,            Acquisition of various equipment,90,Region IX,,,512,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d,            Building and Structures Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d.02,"                  Major Repair/Rehabilitation of School of Education Building, Main Campus",90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d.03,                  Repair and Rehabilitation of College of Registrar's Office,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d.05,                  Major Repair/Rehabilitation of High School Building - Poblacion,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d.06,"                  Major repair/rehabilitation of open covered court, Main Campus",90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,SSC,Sulu State College,B.01.d.07,"                  Repair and extension of College Library, Main Campus",90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.01,        General Administration and Support,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.01.a,            General Administration and Support Services,90,Region IX,6443,4092,3012,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.03,        Operations,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.03.a,            Higher Education Services,90,Region IX,21327,1936,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.03.b,            Research Services,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,A.03.c,            Extension Services,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01,        Locally-Funded Projects,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.a,            Research and Development in Support to Agricultural Productivity,90,Region IX,,5000,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.b,            Land and Land Improvement Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.b.01,                  Purchase of School Site,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.c,            Machineries and Equipment Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.c.01,                  Machineries and Equipment,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.d,"            Furniture, Fixtures, Equipment and Books Outlay",90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.d.01,                  Acquisition of various Equipment,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.e,            Reforestration Projects,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.e.01,                  Reforestration Projects,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.f,            Livestock and Crops Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.f.01,                  Livestock and Crops Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.g,            Building and Structures Outlay,90,Region IX,,,,
SUCS,State Universities and Colleges,AGENCY,TTRAC,Tawi-Tawi Regional Agricultural College,B.01.g.01,                  Buildings and Structures Outlay,90,Region IX,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.01,        Genaral Administration and Support,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.01.a,            General Administration and Support Services,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.01.a.01,                  General Administration and Support,0,CO,46218,72528,26,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.01.a.02,                  Special Concerns,0,CO,8830,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02,        Support to Operations,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.a,            Legal Services,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.a.01,"                  Provision of legal advice, counselling services and evaluation of contracts and compliance thereto",0,CO,5244,950,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.b,            Information Technology and Data Management Services,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.b.01,                  Formulation of policies on energy information technology and data management,0,CO,10162,5686,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.c,            Energy Policy and Planning,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.c.01,"                  Formulation of short, medium and long term National and Regional Energy Plans",0,CO,15232,18097,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.d,            Energy Research Testing and Laboratory Services,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.02.d.01,"                  Formulation of programs in support of exploration and development of energy resources through research and scientific, physical and calibration testings",0,CO,11024,8834,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03,        Operations,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.a,            Direction and Control of Energy Resources Development,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.a.01,"                  Formulation and implementation of policies, plans, progams and regulations on the exploration and development of energy resources",0,CO,11432,7758,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.b,            Direction and Control of Energy Utilization and Conservation,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.b.01,"                  Formulation and implementation of policies, plans, programs and regulations on energy utilization and conservation",0,CO,8849,52279,99,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.c,            Oil Industry Management and Control,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.c.01,"                  Formulation and implementation of policies, standards and regulations of the oil industry including natural gas",0,CO,16118,16842,141,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.d,            Electric Power Industry Management and Control,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.d.01,"                  Formulation and implementation of policies, standards and regulations of the electric power industry",0,CO,12269,75739,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.e,"            Direction and Control of Renewable Energy Exploration, Development and Utilization",0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.e.01,"                  Formulation of policies, plans and programs including regulation of renewable energy resource exploration, development and utilization",0,CO,20000,28000,10000,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.f,            Operation of the Visayas Field Office,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.f.01,"                  Extension and enhancement of energy exploration, development and utilization and energy industry, management and control activities",70,Region VII,7538,3604,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.g,            Operation of the Mindanao Field Office,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.g.01,"                  Extension and enhancement of energy exploration, development and utilization and energy industry, management and control activities",0,CO,7501,3913,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.h,            For the Operational Requirements of the National Biofuels Board,0,CO,1021,84823,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.i,            For the Operational Requirements of the National Renewable Energy Board,0,CO,990,15000,5000,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.j,            Presidential Task Force on Climate Change,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,A.03.k,            Presidential Task Force on the Security of Energy Facilities and Enforcement of Energy Laws and Standards,0,CO,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01,        Locally-Funded Projects,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.a,            Barangay Electrification Program Using New and Renewable Energy,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.b,            Oil Industry Deregulation Management Program,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.c,            Power Conservation and Demand Management Project,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.d,            Fuel Conservation and Efficiency in Road Transport,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.e,            Natural Gas Vehicle Program for Public Transport,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.f,            Remote Area Electrification Subsidy Program,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.g,            Biofuels Program,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.h,            Autogas Program,140,Nationwide,,,,
DOE,Department of Energy,AGENCY,OSEC-DOE,Office of the Secretary,B.01.i,            Hydrogen Program,140,Nationwide,,,,
