DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

ARF,Agrarian Reform Fund,SPF,ARF,Agrarian Reform Fund,C.01,        For the Requirements of the Comprehensive Agrarian Reform Program,0,CO,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b,                                Secondary Education,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.01,                                      Rizal Experimental Station & Pilot School of Cottage Industries (RESPSCI),1,National Capital Region,31329,6937
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.02,                                      Santolan High School (Rizal High School-Santolan),1,National Capital Region,13274,1771
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.03,                                      Rizal High School (Main),1,National Capital Region,86303,7498
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.04,                                      San Joaquin / Kalawaan High School,1,National Capital Region,16029,2219
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.05,                                      San Juan National High School,1,National Capital Region,32931,2483
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.06,                                      Sta. Lucia High School,1,National Capital Region,18258,2351
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.07,                                      Kapitolyo High School (Rizal High School-Kapitolyo),1,National Capital Region,11199,1956
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.08,                                      Manggahan High School (Rizal High School - Manggahan Annex),1,National Capital Region,16270,2057
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.09,                                      Pinagbuhatan High School (Rizal HS - Pinagbuhatan),1,National Capital Region,31714,3403
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.10,                                      Eusebio High School (Rizal High School - Rosario),1,National Capital Region,25412,2760
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.11,                                      Sagad High School (Rizal High School - Sagad),1,National Capital Region,14664,1491
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.12,                                      Pasig City Science High School,1,National Capital Region,,517
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.b.13,                                      NAGPAYONG HIGH SCHOOL,1,National Capital Region,,1339
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.c,                                Division/District Offices (Proper),1,National Capital Region,,3845
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.06.d,                                In-service Training (INSET),1,National Capital Region,,1491
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07,                            Division of Valenzuela,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.a,                                Elementary Education,1,National Capital Region,351217,15868
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b,                                Secondary Education,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.01,                                      Canumay National High School,1,National Capital Region,10411,1025
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.02,                                      Caruhatan National High School,1,National Capital Region,10077,960
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.03,                                      Dalandanan National High School,1,National Capital Region,21710,2662
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.04,                                      General T. De Leon National High School,1,National Capital Region,21570,2740
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.05,                                      Lawang Bato National High School,1,National Capital Region,8979,827
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.06,                                      Malinta National High School,1,National Capital Region,15633,1870
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.07,                                      Maysan National High School,1,National Capital Region,15266,1597
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.08,                                      Polo National High School,1,National Capital Region,21730,2399
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.09,                                      Sitero Francisco Memorial National High School,1,National Capital Region,7949,924
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.10,                                      Valenzuela National High School (Main),1,National Capital Region,25032,2308
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.11,                                      Parada National High School,1,National Capital Region,8227,951
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.12,                                      Valenzuela National High School - Mapulang Lupa Annex,1,National Capital Region,5032,962
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.13,                                      Valenzuela National High School - Punturin Annex,1,National Capital Region,3984,761
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.14,                                      Valezuela City Science High School,1,National Capital Region,3099,314
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.15,                                      Valenzuela National High School - Bignay Annex,1,National Capital Region,4535,735
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.16,                                      Polo National High School - P.R. San Diego Annex,1,National Capital Region,,163
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.17,                                      Polo National High School - Arkong Bato Annex,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.18,                                      Valenzuela National High School - Canumay East Annex,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.b.19,                                      Valenzuela National High School - Arkong Bato Annex,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.c,                                Division/District Offices (Proper),1,National Capital Region,,4167
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.07.d,                                In-service Training (INSET),1,National Capital Region,,1193
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08,                            Division of Makati,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.a,                                Elementary Education,1,National Capital Region,356463,12736
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b,                                Secondary Education,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.01,"                                      Benigno ""Ninoy"" Aquino High School",1,National Capital Region,24740,8311
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.02,                                      Fort Bonifacio High School,1,National Capital Region,62282,4716
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.03,                                      General Pio del Pilar National High School,1,National Capital Region,15505,2063
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.04,                                      Makati High School,1,National Capital Region,49818,2746
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.05,                                      Makati West High School (Makati Science High School),1,National Capital Region,14818,727
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.06,                                      San Antonio National High School,1,National Capital Region,10225,1134
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.07,                                      San Isidro National High School,1,National Capital Region,13208,866
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.08,                                      Fort Bonifacio High School-Pitogo High School Annex,1,National Capital Region,9353,2195
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.b.09,                                      San Isidro National High School - Bangkal Annex,1,National Capital Region,9618,1135
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.c,                                Division/District Offices (Proper),1,National Capital Region,,2587
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.08.d,                                In-service Training (INSET),1,National Capital Region,,958
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09,                            Division of Muntinlupa,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.a,                                Elementary Education,1,National Capital Region,227995,10945
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b,                                Secondary Education,1,National Capital Region,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.01,                                      Muntinlupa National High School,1,National Capital Region,56264,5703
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.02,                                      Pedro E. Diaz High School,1,National Capital Region,47576,10835
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.03,                                      Muntinlupa Science High School,1,National Capital Region,4379,486
